customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Tenure Group,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Monthly Charge Group,TotalCharges,Churn_Numeric,Churn,SeniorCitizenText
7245-JMTTQ,Female,0,No,No,51,Long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,High,5703.25,,No,No
6050-IJRHS,Female,0,Yes,Yes,70,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,High,7397,,No,No
6202-JVYEU,Male,0,No,No,9,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,Low,164.6,,No,No
8591-TKMZH,Male,0,Yes,Yes,59,Long,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,High,6555.2,,No,No
0734-OXWBT,Male,0,No,Yes,3,New,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,High,225.65,,No,No
4282-ACRXS,Male,1,Yes,No,38,Long,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,Low,955.75,,No,Yes
0365-TRTPY,Female,0,No,No,37,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,High,3382.3,,No,No
7349-ALMUX,Male,0,No,No,37,Long,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,Medium,2313.8,,No,No
9381-NDKME,Female,1,Yes,No,24,Medium,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,Medium,933.3,,Yes,Yes
6502-KUGLL,Female,0,Yes,Yes,14,Medium,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,Medium,780.85,,No,No
1841-YSJGV,Male,0,Yes,No,72,Long,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,High,7852.4,,No,No
2794-XIMMO,Male,0,Yes,No,53,Long,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,60.45,Medium,3184.25,,Yes,No
8382-SHQEH,Female,0,Yes,No,8,New,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,High,764.95,,Yes,No
3511-BFTJW,Male,0,Yes,Yes,72,Long,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,Medium,2763,,No,No
7668-XCFYV,Female,1,Yes,No,17,Medium,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,High,1614.7,,No,Yes
2983-ZANRP,Female,0,Yes,Yes,2,New,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.55,High,145.4,,Yes,No
7845-URHJN,Female,0,Yes,No,8,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,Low,156.25,,Yes,No
3034-ZBEQN,Female,0,Yes,No,48,Long,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,34.7,Low,1604.5,,Yes,No
5018-HEKFO,Female,0,No,No,10,New,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,Low,270.15,,No,No
2923-ARZLG,Male,0,Yes,Yes,0,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,Low,,,No,No
3976-NLDEZ,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,Low,20.6,,No,No
2282-YGNOR,Female,0,No,No,29,Medium,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58,Medium,1734.5,,No,No
5336-UFNZP,Female,1,Yes,Yes,65,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,High,7047.5,,No,Yes
6854-EXGSF,Female,0,No,No,8,New,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,Medium,573.15,,No,No
1241-EZFMJ,Male,0,Yes,No,61,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,Low,1538.6,,No,No
9233-PSYHO,Female,1,No,No,45,Long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,High,4459.8,,No,Yes
5376-PCKNB,Male,0,Yes,Yes,72,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,High,7459,,No,No
8044-BGWPI,Male,0,Yes,Yes,12,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,Low,306.05,,No,No
4060-LDNLU,Male,0,No,No,7,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,High,639.7,,No,No
3589-PPVKW,Male,0,No,No,9,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,Medium,348.15,,No,No
8327-LZKAS,Female,1,Yes,No,43,Long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,High,4533.9,,Yes,Yes
5887-IKKYO,Male,0,Yes,Yes,58,Long,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,High,5563.65,,No,No
1075-BGWOH,Male,1,Yes,No,16,Medium,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,High,1587.55,,Yes,Yes
1755-RMCXH,Male,0,Yes,Yes,2,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,Low,40.25,,No,No
0302-JOIVN,Female,0,Yes,No,8,New,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,High,842.9,,Yes,No
3858-XHYJO,Female,0,Yes,No,40,Long,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,High,4228.55,,No,No
4299-SIMNS,Male,0,No,No,9,New,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,High,784.45,,No,No
7025-IWFHT,Male,0,No,No,41,Long,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,High,3729.75,,No,No
6261-LHRTG,Female,0,No,No,26,Medium,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,Medium,1406.9,,No,No
7841-FCRQD,Female,0,Yes,No,33,Medium,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,Medium,1857.3,,No,No
2056-EVGZL,Male,0,Yes,Yes,68,Long,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,High,7322.5,,No,No
8777-MBMTS,Female,1,Yes,No,65,Long,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,High,6725.5,,No,Yes
7753-USQYQ,Male,0,No,No,55,Long,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,Medium,3627.3,,No,No
5366-IJEQJ,Male,0,No,No,20,Medium,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,High,1761.45,,Yes,No
7661-CPURM,Male,0,No,No,19,Medium,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,High,1725.95,,No,No
6233-HXJMX,Female,0,No,No,45,Long,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,High,4192.15,,No,No
5902-WBLSE,Female,0,Yes,Yes,70,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,Low,1411.2,,No,No
1981-INRFU,Female,0,No,No,2,New,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,High,164.5,,Yes,No
4971-PUYQO,Female,0,No,No,27,Medium,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,High,2724.6,,Yes,No
3239-TPHPZ,Female,0,Yes,No,12,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,Low,264.55,,No,No
5115-GZDEL,Male,0,No,Yes,72,Long,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,Medium,4671.7,,No,No
3338-CVVEH,Male,0,No,No,12,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,High,1173.55,,No,No
8485-GJCDN,Female,1,No,No,5,New,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,Medium,318.5,,Yes,Yes
2615-YVMYX,Male,1,Yes,No,71,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,High,7713.55,,No,Yes
2851-STERV,Male,1,No,No,35,Medium,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,73,High,2471.25,,No,Yes
4393-GEADV,Male,0,Yes,Yes,70,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,High,7842.3,,No,No
8486-AYEQH,Female,0,No,No,31,Medium,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,High,2227.8,,No,No
1527-SXDPN,Male,0,Yes,Yes,52,Long,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.25,High,4990.25,,Yes,No
6029-WTIPC,Male,1,No,No,37,Long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,High,3744.05,,Yes,Yes
8634-CILSZ,Male,0,No,No,69,Long,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.7,High,7220.35,,Yes,No
5419-JKZNQ,Male,1,Yes,No,30,Medium,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,High,2351.45,,No,Yes
2495-KZNFB,Female,0,No,No,33,Medium,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,High,2989.6,,No,No
1409-PHXTF,Male,1,Yes,No,54,Long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,High,6077.75,,No,Yes
4560-WQAQW,Female,0,No,No,59,Long,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,Medium,4070.95,,No,No
9591-YVTEB,Male,1,No,No,55,Long,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,Medium,2479.05,,No,Yes
9309-BZGNT,Male,1,Yes,No,69,Long,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,Low,2134.3,,No,Yes
4274-DRSQT,Female,0,No,No,66,Long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,High,6000.1,,No,No
2027-DNKIV,Male,0,Yes,Yes,37,Long,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,Medium,2203.1,,No,No
8075-GXIUB,Male,1,Yes,No,9,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,Low,183.15,,No,Yes
2885-HIJDH,Male,0,Yes,Yes,69,Long,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,High,6194.1,,No,No
5424-RLQLC,Male,0,No,No,10,New,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,Medium,638.95,,No,No
6682-QJDGB,Male,0,No,Yes,40,Long,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,Medium,2139.2,,Yes,No
6507-DTJZV,Male,0,No,Yes,13,Medium,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,Medium,831.75,,No,No
8780-IXSTS,Female,0,No,No,6,New,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,High,521.3,,Yes,No
7673-BQGKU,Female,0,Yes,Yes,69,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,Low,1337.5,,No,No
6723-WSNTY,Female,1,Yes,No,66,Long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,High,7181.95,,No,Yes
9530-EHPOH,Male,0,No,No,11,New,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75,Medium,608,,Yes,No
2725-IWWBA,Male,0,Yes,Yes,46,Long,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,Medium,2560.1,,No,No
0345-HKJVM,Female,0,No,No,6,New,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,High,577.6,,Yes,No
1061-PNTHC,Female,0,Yes,Yes,56,Long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,High,5953,,No,No
0394-YONDK,Male,0,Yes,Yes,70,Long,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,Low,1790.15,,No,No
6574-MCOEH,Female,0,Yes,Yes,33,Medium,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,High,2531.4,,No,No
7399-QHBJS,Female,0,Yes,Yes,72,Long,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,Medium,4760.3,,No,No
3049-SOLAY,Female,0,Yes,No,3,New,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,High,292.85,,Yes,No
0997-YTLNY,Female,0,No,Yes,19,Medium,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,Medium,953.65,,No,No
3317-HRTNN,Female,1,No,No,5,New,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,Medium,198,,Yes,Yes
9479-HYNYL,Female,0,Yes,No,71,Long,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,High,5705.05,,No,No
3235-ETOOB,Male,0,Yes,No,8,New,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,High,609.9,,Yes,No
9708-KFDBY,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,Low,20.55,,No,No
8058-INTPH,Female,0,No,No,1,New,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,High,79.65,,Yes,No
3642-GKTCT,Female,0,No,No,61,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,115.1,High,6993.65,,No,No
0774-RMNUW,Female,0,Yes,Yes,71,Long,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,Medium,4122.65,,No,No
1334-PDUKM,Female,0,Yes,No,68,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),86.45,High,5762.95,,No,No
0756-MPZRL,Male,0,No,No,46,Long,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),33.7,Low,1537.85,,No,No
2242-MFOTG,Male,0,No,No,33,Medium,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),80.1,High,2603.3,,No,No
2927-CVULT,Female,0,Yes,Yes,53,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.05,High,5566.4,,No,No
2144-BFDSO,Female,1,Yes,No,50,Long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,High,5431.9,,No,Yes
8745-PVESG,Female,0,No,No,57,Long,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),41.1,Medium,2258.25,,No,No
7647-GYYKX,Female,0,Yes,Yes,54,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.35,Low,1092.35,,No,No
5647-FXOTP,Female,1,Yes,No,60,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,High,6401.25,,No,Yes
5569-OUICF,Female,1,Yes,No,28,Medium,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.3,High,2812.2,,Yes,Yes
8821-XNHVZ,Female,0,Yes,Yes,1,New,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,High,80.05,,Yes,No
2082-OJVTK,Male,0,Yes,Yes,29,Medium,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.2,High,2698.35,,Yes,No
9700-ISPUP,Female,0,Yes,Yes,10,New,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.5,Medium,616.9,,No,No
9839-ETQOE,Male,0,No,Yes,43,Long,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.45,Medium,1912.85,,No,No
6078-VESFR,Male,1,Yes,No,13,Medium,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,High,849.1,,No,Yes
9027-TMATR,Female,0,Yes,No,43,Long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.8,High,3460.3,,No,No
5940-NFXKV,Male,0,Yes,Yes,19,Medium,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,High,1465.75,,Yes,No
1941-HOSAM,Male,0,Yes,Yes,1,New,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.1,High,90.1,,No,No
9110-HSGTV,Female,0,No,No,69,Long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.45,High,5555.3,,No,No
0704-VCUMB,Female,0,Yes,No,61,Long,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,Low,1278.8,,No,No
6171-ZTVYB,Male,0,Yes,No,43,Long,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.25,Medium,2907.35,,No,No
8053-WWDRO,Female,0,Yes,No,6,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,Low,146.3,,Yes,No
9564-KCLHR,Male,0,No,No,1,New,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,Medium,51.25,,Yes,No
1935-IMVBB,Male,0,Yes,No,56,Long,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,High,4952.95,,No,No
2535-PBCGC,Female,0,Yes,No,70,Long,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.55,Medium,4504.9,,No,No
2082-CEFLT,Male,0,No,No,1,New,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,Medium,45.6,,Yes,No
1470-PSXNM,Male,0,Yes,Yes,49,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,High,4520.15,,No,No
1213-NGCUN,Female,0,No,No,6,New,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,Medium,267.35,,Yes,No
2498-XLDZR,Female,0,Yes,Yes,32,Medium,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,73.6,High,2316.85,,No,No
9866-OCCKE,Female,1,Yes,No,72,Long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,High,8075.35,,No,Yes
5338-YHWYT,Male,0,No,Yes,37,Long,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),61.45,Medium,2302.35,,No,No
7718-UPSKJ,Female,0,Yes,No,69,Long,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.4,High,7251.9,,No,No
8731-WBBMB,Female,0,Yes,No,26,Medium,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.9,High,2078.55,,No,No
1448-CYWKC,Female,0,Yes,Yes,58,Long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.2,High,6225.4,,No,No
7901-IIDQV,Male,0,No,No,24,Medium,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.6,Medium,1242.25,,No,No
2690-DVRVK,Male,0,Yes,Yes,5,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,Low,99.45,,No,No
5688-KZTSN,Male,0,Yes,Yes,15,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20,Low,288.05,,Yes,No
1270-XKUCC,Female,0,Yes,Yes,30,Medium,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,Low,599.25,,No,No
0334-ZFJSR,Female,0,Yes,No,55,Long,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.05,Medium,3462.1,,No,No
2894-QOJRX,Female,0,Yes,No,25,Medium,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34,Low,853,,Yes,No
5747-PMBSQ,Male,1,Yes,No,10,New,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,High,934.1,,Yes,Yes
5583-EJXRD,Male,0,Yes,Yes,44,Long,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),54.05,Medium,2375.2,,No,No
4565-EVZMJ,Female,0,No,No,47,Long,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,58.9,Medium,2813.05,,No,No
3143-JQEGI,Female,0,Yes,Yes,13,Medium,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,High,1222.8,,Yes,No
6386-SZZKH,Female,0,Yes,Yes,49,Long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,High,5293.2,,Yes,No
3327-YBAKM,Female,0,Yes,No,64,Long,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,96.9,High,6314.35,,No,No
9441-QHEVC,Male,0,No,No,1,New,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,Low,19.1,,No,No
6705-LNMDD,Male,0,No,No,20,Medium,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50,Medium,1003.05,,No,No
2580-ASVVY,Female,0,Yes,No,37,Long,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.4,Medium,1593.1,,No,No
3370-GQEAL,Male,0,Yes,Yes,30,Medium,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,High,2509.95,,No,No
5032-USPKF,Female,0,No,No,38,Long,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),84.1,High,3187.65,,No,No
2982-IHMFT,Female,1,No,No,1,New,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,High,74.45,,Yes,Yes
3521-SYVOR,Female,0,No,No,37,Long,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,Medium,2345.2,,Yes,No
4254-QPEDE,Female,0,Yes,No,52,Long,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25,Medium,3330.1,,No,No
6283-GITPX,Male,0,No,Yes,71,Long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.9,High,5522.7,,No,No
